RouteID,latitude,longitude,type,distance,eloc,address,tollGrpId,payment,agency,cost,lanes,state,tollName,road,duration,node,roadType,nodeIdx,
19,23.023873,77.56974,barrier,715677.1,XRCT63,"NH 46, Goharganj, Raisen District, Madhya Pradesh, 464993",390522165,['cash'],NHAI,130,0,Madhya Pradesh;MP,Vishankheda Toll Plaza,NH 46,53858,282800977,NHY,12646,NHY
2,12.840228,77.418022,barrier,7978.4,MEDRAD,"Bangalore Mysore Expressway, Ramanagara, Ramanagara District, Karnataka, 562109",390523456,['cash'],NHAI,565,0,Karnataka;KA,Kanmanike Toll Plaza,Bangalore Mysore Expressway;Bengaluru Mysore Road;NH 275,1213.5,288839329,NHY,151,NHY>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,13.193642,77.64968,barrier,59676.5,JVPKPB,"Bangalore Bellary Road, Navarathna Agrahara, Bengaluru, Karnataka, 562157",426,['cash'],NHAI,345,0,Karnataka;KA,Navayuga Devanahalli Toll Plaza,Bangalore Bellary Road;Bangalore Hyderabad Highway;International Airport Road;AH 43;NH 44,6972.5,271149899,NGQ,1133,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,13.792897,77.764213,barrier,132323.8,JVQS1N,"NH-7, Bangalore Hyderabad Road, Bagepalli, Chikkaballapur District;Chikkaballapura District, Karnataka, 561207",64,['cash'],NHAI,385,4,Karnataka;KA,Bagepalli Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,11648.6,103960020,NGQ,2234,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,14.502084,77.63124,barrier,221853.7,JVUC1U,"Srinagar Kanyakumari Highway, Raptadu, Ananthapuramu District, Andhra Pradesh, 515522",696,['cash'],NHAI,460,0,Andhra Pradesh;AP,Marur Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,17663.4,274837040,NGQ,3748,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,15.061797,77.630227,barrier,288028.9,JVVCS4,"Srinagar Kanyakumari Highway, Peddavadugur, Ananthapuramu District, Andhra Pradesh, 515401",213,['cash'],NHAI,415,0,Andhra Pradesh;AP,Kasepalli Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,23862,286109621,NGQ,4810,NGQ>NGQ>NGQ>NGQ>NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,15.486484,77.901044,barrier,346857.7,JVVE1U,"Srinagar Kanyakumari Highway, Krishnagiri, Kurnool District, Andhra Pradesh, 518216",214,['cash'],NHAI,445,0,Andhra Pradesh;AP,Amakathadu Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,28035.8,274837016,NGQ,5779,NGQ>NGQ>NGQ>NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,15.887732,78.016874,barrier,396481.6,JVXWF5,"Srinagar Kanyakumari Highway, Undavelly, Jogulamba Gadwal District, Telangana, 509128",215,['cash'],NHAI,445,0,Telangana;TG,Pullur Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,31395.5,103952360,NGQ,6598,NGQ>NGQ>NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,16.53572,77.94462,barrier,482186.3,JVXDM6,"Srinagar Kanyakumari Highway, Addakal, Mahabubnagar District, Telangana, 509382",853,['cash'],NHAI,220,0,Telangana;TG,Shakhapur Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,38068.8,270959913,NGQ,7892,NGQ>NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,17.00592,78.194435,barrier,542877.1,JVXUN7,"NH 7, Kurnool Road, Mahaboobnagar, Farooqnagar, Rangareddy District;Ranga Reddy District;KV Ranga Reddy District, Telangana, 509202",854,['cash'],NHAI,285,0,Telangana;TG,Raikal Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,42942.5,270961339,NGQ,8834,NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,17.249586,78.37519,ticket,577415.5,JVWPVM,"Shamshabad, Hyderabad, Telangana, 501218",390523080,['cash'],HMDA,360,0,Telangana;TG,Shamshabad Entry Toll Plaza,,45626.3,94303407,RDA,9425,RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,17.603289,78.475744,barrier,645528.5,H19BMQ,"Nehru Outer Ring Road, Seethariguda, Hyderabad, Telangana, 501401",598,,,,0,Telangana;TG,Medchal Toll Plaza,Nehru Outer Ring Road;Outer Ring Road;ORR,50712.7,94307636,RDA,10346,RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,17.598015,78.490995,ticket,647772.6,JVX1RP,"Kandlakoya, Hyderabad, Telangana, 501401",390522086,,HMDA,,7,Telangana;TG,Medchal Exit Toll Plaza,,50930.7,270955885,RDA,10402,RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,17.801157,78.471591,barrier,671449.8,JW4FNC,"NH 7 Road, Toopran, Toopran;Tupran, Medak District, Telangana, 502336",739,['cash'],NHAI,300,0,Telangana;TG,Manoharabad Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,53215.3,285086774,NGQ,10907,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,18.205053,78.3983,barrier,722294.4,VKK6ME,"Srinagar Kanyakumari Highway, Bhiknoor, Kamareddy District, Telangana, 503101",390500023,['cash'],NHAI,305,0,Telangana;TG,Bhiknoor Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,56739.2,276823454,NGQ,11839,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,18.538327,78.239653,barrier,770971.7,JVXQ2T,"Srinagar Kanyakumari Highway, Indalwai, Nizamabad District, Telangana, 503164",509,['cash'],NHAI,290,6,Telangana;TG,Indalwai Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,60603.5,93750976,NGQ,12627,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,19.026579,78.362577,barrier,834972.8,JVXT2L,"Srinagar Kanyakumari Highway, Soan, Nirmal District, Telangana, 504105",221,['cash'],NHAI,205,6,Telangana;TG,Gamjal Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,65436.5,93942893,NGQ,13656,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,19.279922,78.409329,barrier,876760.1,JVXRCW,"Srinagar Kanyakumari Highway, Neradigonda, Adilabad District, Telangana, 504323",222,['cash'],NHAI,350,0,Telangana;TG,Rolmamda Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,68211.2,285087212,NGQ,14396,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,19.780937,78.565612,barrier,940646.6,JVXQQS,"Srinagar Kanyakumari Highway, Jainad, Adilabad District, Telangana, 504309",226,['cash'],NHAI,325,0,Telangana;TG,Pippalwada Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,73487.2,93942485,NGQ,15411,NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,20.019386,78.540194,barrier,970061.2,JVNQQM,"Srinagar Kanyakumari Highway, Kelapur, Yavatmal District, Maharashtra, 445302",518,['cash'],NHAI,365,2,Maharashtra;MH,Kelapur Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,75662.4,93751037,NGQ,15893,NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,20.450486,78.75504,barrier,1027723.2,JVNU3V,"Srinagar Kanyakumari Highway, Hinganghat, Wardha District, Maharashtra, 442307",534,['cash'],NHAI,390,5,Maharashtra;MH,Daroda Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,79978.3,293285344,NGQ,16860,NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,20.854786,78.962971,barrier,1084547.6,JVNK42,"Srinagar Kanyakumari Highway, Borkhedi, Maharashtra, 441108",376,['cash'],NHAI,475,5,Maharashtra;MH,Borkhedi Nagpur Bypass Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,84399.6,87843109,NGQ,17726,NGQ>NGQ>NHY>NHY>NHY>NHY>NHY
2,21.028294,79.06892,barrier,1109045,JVO8CV,"Nagpur Bypass, Nagpur Rural, Nagpur District, Maharashtra, 441108",248,['cash'],NHAI,455,5,Maharashtra;MH,Panjari Toll Plaza,Nagpur Bypass;Outer Ring Road;AH 43;NH 44,86750.7,87814452,NGQ,18117,NGQ>NHY>NHY>NHY>NHY>NHY
2,21.139587,79.3651,barrier,1148276,JVM9V6,"Mumbai Kolkata Highway, Mauda, Nagpur District, Maharashtra, 441104",692,['cash'],NHAI,220,5,Maharashtra;MH,WEPL Mathani Toll Plaza,Mumbai Kolkata Highway;Great Eastern Highway;AH 46;NH 53,90048.9,104022529,NHY,18697,NHY>NHY>NHY>NHY>NHY
2,21.13965,79.675258,barrier,1182306.6,JVOC0I,"Mumbai Kolkata Highway, Bhandara, Bhandara District, Maharashtra, 441924",693,['cash'],NHAI,106,2,Maharashtra;MH,Kardha Toll Plaza,Mumbai Kolkata Highway;Great Eastern Highway;AH 46;NH 53,92829.7,104022540,NHY,19271,NHY>NHY>NHY>NHY
2,21.088324,80.034127,barrier,1222545.6,JVOBDI,"Mumbai Kolkata Highway, Sakoli, Bhandara District, Maharashtra, 441802",691,['cash'],NHAI,330,4,Maharashtra;MH,Sendurwafa Toll Plaza,Mumbai Kolkata Highway;Great Eastern Highway;AH 46;NH 53,96188.8,104022513,NHY,19848,NHY>NHY>NHY
2,21.117942,81.122385,barrier,1343204.8,JVZKL7,"Mumbai Kolkata Highway, Rajnandgaon, Rajnandgaon District, Chhattisgarh, 491443",661,['cash'],NHAI,375,0,Chhattisgarh;CT,Thakurtola Toll Plaza,Mumbai Kolkata Highway;AH 46;NH 53,105278.3,267889920,NHY,21743,NHY>NHY
2,21.214526,81.288009,barrier,1366570.2,JVZL34,"Durg Bypass, Durg, Durg District, Chhattisgarh, 491001",662,['cash'],NHAI,230,0,Chhattisgarh;CT,Durg Bypass Dhamdanaka Toll Plaza,Durg Bypass;Mumbai Kolkata Highway;AH 46;NH 53,106849.8,103935082,NHY,22108,NHY
20,23.527324,72.388248,barrier,43663,JVIVPZ,"Ahmedabad Palanpur Highway, Mahesana, Mahesana District, Gujarat, 384460",390500069,['cash'],GSRDC,225,0,Gujarat;GJ,Mehsana Toll Plaza,Ahmedabad Palanpur Highway;SH 41,5161,279154240,SHY,733,SHY>SHY>RDA>RDA>NGQ>NHY>NHY>NHY>NHY>NHY>SHY>SHY
20,23.186465,72.560319,barrier,89277.5,JVKCUH,"Ahmedabad Palanpur Highway, Gandhinagar, Gandhinagar District, Gujarat, 382423",192,['cash'],GSRDC,120,0,Gujarat;GJ,Adalaj Toll Plaza,Ahmedabad Palanpur Highway;SH 41,8241.1,85169776,SHY,1430,SHY>RDA>RDA>NGQ>NHY>NHY>NHY>NHY>NHY>SHY>SHY
20,23.128532,72.592674,barrier,97671.4,JVKGJ7,"Sardar Patel Ring Road, Gandhinagar, Gandhinagar District, Gujarat, 382421",182,,,,0,Gujarat;GJ,Tragad Toll Plaza,Sardar Patel Ring Road;SP Ring Road,9164.5,270463361,RDA,1582,RDA>RDA>NGQ>NHY>NHY>NHY>NHY>NHY>SHY>SHY
20,23.115423,72.642845,barrier,101918.5,JVKE2Z,"Sardar Patel Ring Road, Gandhinagar, Gujarat, 382426",177,['cash'],,57,0,Gujarat;GJ,Bhaat Toll Plaza,Sardar Patel Ring Road;SP Ring Road,9515.9,270506139,RDA,1685,RDA>NGQ>NHY>NHY>NHY>NHY>NHY>SHY>SHY
20,23.096256,72.686405,barrier,107461.7,JVKGG7,"Ahmedabad Bypass, Asarva, Ahmedabad District, Gujarat, 382330",181,,NHAI,,0,Gujarat;GJ,Ranasan Toll Plaza,Ahmedabad Bypass;Sardar Patel Ring Road;SP Ring Road;NH 48,9964.8,84941335,NGQ,1801,NGQ>NHY>NHY>NHY>NHY>NHY>SHY>SHY
20,22.912917,72.957378,barrier,149436.5,JVIJ50,"Indore Ahmedabad Highway, Kathlal, Kheda District, Gujarat, 387630",536,['cash'],NHAI,400,4,Gujarat;GJ,Pithai Toll Plaza,Indore Ahmedabad Highway;NH 47,12733.1,271131433,NHY,2468,NHY>NHY>NHY>NHY>NHY>SHY>SHY
20,22.792389,73.533173,barrier,222599.9,JVJN3K,"Indore Ahmedabad Highway, Godhra, Panchmahals District, Gujarat, 388713",468,['cash'],NHAI,430,0,Gujarat;GJ,Vavadi Khurd Toll Plaza,Indore Ahmedabad Highway;NH 47,17350.4,276891405,NHY,3573,NHY>NHY>NHY>NHY>SHY>SHY
20,22.793038,73.842874,barrier,258276.2,JVJ1GB,"Indore Ahmedabad Highway, Devgadbaria, Dahod District, Gujarat, 389130",467,['cash'],NHAI,565,7,Gujarat;GJ,Bhatwada Godhra Toll Plaza,Indore Ahmedabad Highway;Godhra Road;NH 47,19653.8,271130612,NHY,4202,NHY>NHY>NHY>SHY>SHY
20,22.741769,74.83639,barrier,374271.2,JVH88Z,"Indore Ahmedabad Highway, Sardarpur, Dhar District, Madhya Pradesh, 454116",882,['cash'],NHAI,445,0,Madhya Pradesh;MP,Dattigaon Toll Plaza,Indore Ahmedabad Highway;NH 47,28091.2,271859692,NHY,6487,NHY>NHY>SHY>SHY
20,22.673233,75.545879,barrier,458374.9,JVG1MH,"Indore Ahmedabad Highway, Depalpur, Indore District, Madhya Pradesh, 453001",554,['cash'],NHAI,505,0,Madhya Pradesh;MP,Methwada Toll Plaza,Indore Ahmedabad Highway;Indore Dhar Road;NH 47,33148.3,94125848,NHY,7955,NHY>SHY>SHY
20,22.817363,75.849082,barrier,502026.1,JVG3CZ,"Ujjain Indore Road, Malharganj, Indore District, Madhya Pradesh, 453111",556,['cash'],MPRDC,200,0,Madhya Pradesh;MP,Baroli Toll Plaza,Ujjain Indore Road;SH 59,36489.7,94132016,SHY,8761,SHY>SHY
20,23.08138,75.817689,barrier,532926.4,JVGI8M,"Ujjain Indore Road, Ujjain Rural, Ujjain District, Madhya Pradesh, 456006",595,['cash'],MPRDC,200,0,Madhya Pradesh;MP,Ninora Toll Plaza,Ujjain Indore Road;SH 59,38865.3,94149396,SHY,9341,SHY
21,23.527324,72.388248,barrier,43663,JVIVPZ,"Ahmedabad Palanpur Highway, Mahesana, Mahesana District, Gujarat, 384460",390500069,['cash'],GSRDC,225,0,Gujarat;GJ,Mehsana Toll Plaza,Ahmedabad Palanpur Highway;SH 41,5161,279154240,SHY,733,SHY>SHY>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,23.186465,72.560319,barrier,89277.5,JVKCUH,"Ahmedabad Palanpur Highway, Gandhinagar, Gandhinagar District, Gujarat, 382423",192,['cash'],GSRDC,120,0,Gujarat;GJ,Adalaj Toll Plaza,Ahmedabad Palanpur Highway;SH 41,8241.1,85169776,SHY,1430,SHY>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,23.128532,72.592674,barrier,97671.4,JVKGJ7,"Sardar Patel Ring Road, Gandhinagar, Gandhinagar District, Gujarat, 382421",182,,,,0,Gujarat;GJ,Tragad Toll Plaza,Sardar Patel Ring Road;SP Ring Road,9164.5,270463361,RDA,1582,RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,23.115423,72.642845,barrier,101918.5,JVKE2Z,"Sardar Patel Ring Road, Gandhinagar, Gujarat, 382426",177,['cash'],,57,0,Gujarat;GJ,Bhaat Toll Plaza,Sardar Patel Ring Road;SP Ring Road,9515.9,270506139,RDA,1685,RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,23.096256,72.686405,barrier,107461.7,JVKGG7,"Ahmedabad Bypass, Asarva, Ahmedabad District, Gujarat, 382330",181,,NHAI,,0,Gujarat;GJ,Ranasan Toll Plaza,Ahmedabad Bypass;Sardar Patel Ring Road;SP Ring Road;NH 48,9964.8,84941335,NGQ,1801,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,22.983773,72.663833,barrier,120416,JVKFD7,"Ahmedabad Bypass, Vatva, Ahmedabad District, Gujarat, 382449",180,,NHAI,,0,Gujarat;GJ,Ramol Toll Plaza,Ahmedabad Bypass;Sardar Patel Ring Road;SP Ring Road;NH 48,11317,84941332,NGQ,2023,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,22.970032,72.662089,ticket,121969.8,JVKHP2,"Ramol, Vatva, Ahmedabad District;Ahmadabad District, Gujarat, 382449",390523106,['cash'],NHAI,1720,0,Gujarat;GJ,Ahmedabad Ring Road Entry Toll Plaza,NE 1,11524.3,84941348,NGQ,2053,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,22.413804,73.149435,ticket,204135,JVKLK4,"Ahmedabad Vadodara Expressway, Vadodara, Vadodara District, Gujarat, 391745",173,,NHAI,,0,Gujarat;GJ,Vadodara Main Exit Toll Plaza,Ahmedabad Vadodara Expressway;Mahatma Gandhi Expressway;NE 1,15603.2,263939977,NGQ,3116,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,22.014817,73.115347,barrier,260790,JVKK68,"NH 48, Karjan, Vadodara District, Gujarat, 391244",166,['cash'],NHAI,360,0,Gujarat;GJ,Bharthana Karjan Toll Plaza,NH 48,20354.2,84941320,NGQ,4044,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,21.303037,72.954261,barrier,346143.6,JVIMZR,"NH 48, Kamrej, Surat District, Gujarat, 394150",176,['cash'],NHAI,280,7,Gujarat;GJ,Choryasi Toll Plaza,NH 48,29335.4,271984627,NGQ,5383,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,20.885734,73.052202,barrier,399094,JVINE4,"NH 48, Navsari, Navsari District, Gujarat, 396433",344,['cash'],NHAI,225,0,Gujarat;GJ,Boriach Toll Plaza,NH 48,33133.2,276893301,NGQ,6297,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,20.434939,72.917265,barrier,458163.5,JVISY2,"NH 48, Pardi, Valsad District, Gujarat, 396185",169,['cash'],NHAI,255,6,Gujarat;GJ,Bhagwada Toll Plaza,NH 48,36921.2,276891265,NGQ,7380,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,19.890544,72.942852,barrier,522207.7,JVMF10,"NH 48, Dahanu, Palghar District, Maharashtra, 401607",124,['cash'],NHAI,230,6,Maharashtra;MH,Charoti Toll Plaza,NH 48,41164.7,287814519,NGQ,8460,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,19.520429,72.916971,barrier,569039.3,JVOGVK,"NH 48, Vasai, Palghar District, Maharashtra, 401303",488,['cash'],NHAI,255,5,Maharashtra;MH,Khaniwade Toll Plaza,Western Expressway;NH 48,43813.8,263034477,NGQ,9362,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,19.02974,73.089757,barrier,651619.3,JVOL8Q,"Sion Panvel Expressway, Navi Mumbai, Maharashtra, 410209",670,['cash'],"MAHAPWD, MSRDC",160,0,Maharashtra;MH,Kharghar Toll Plaza,Sion Panvel Expressway;Yashwantrao Chavan Expressway;AH 47,54081.8,263883493,NGQ,11131,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,18.801147,73.285488,ticket,686028,JVOIR1,"Khalapur, Raigad District;Raigarh District, Maharashtra, 410202",672,['cash'],MSRDC,685,0,Maharashtra;MH,Khalapur Toll Plaza,Mumbai Pune Expressway;Yashwantrao Chavan Expressway;AH 47,55742.5,284207224,NGQ,11603,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,18.713984,73.645839,ticket,736442.2,JVOHCK,"Mumbai Pune Expressway, Mawal, Pune District, Maharashtra, 410506",673,,MSRDC,,9,Maharashtra;MH,Talegaon Toll Plaza,Mumbai Pune Expressway;Yashwantrao Chavan Expressway;AH 47,58639,284207229,NGQ,12496,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,18.327463,73.852182,barrier,791383.8,JVMEDG,"Mumbai Bangalore Highway, Haveli, Pune District, Maharashtra, 412205",110,['cash'],NHAI,390,10,Maharashtra;MH,Khedshivapur Toll Plaza,Mumbai Bangalore Highway;PB Road;Pune Satara Road;AH 47;NH 48,62413.9,266315117,NGQ,13437,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,17.809281,73.972119,barrier,860877.8,JVMEQJ,"Mumbai Bangalore Highway, Jaoli, Satara District, Maharashtra, 415020",776,['cash'],NHAI,270,4,Maharashtra;MH,Anewadi Toll Plaza,Mumbai Bangalore Highway;PB Road;Pune Satara Road;AH 47;NH 48,67221.2,266314770,NGQ,14812,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,17.365772,74.12299,barrier,915021.1,JVME7V,"Mumbai Bangalore Highway, Karad, Satara District, Maharashtra, 415109",129,['cash'],NHAI,250,4,Maharashtra;MH,Tasawade Toll Plaza,Mumbai Bangalore Highway;PB Road;AH 47;NH 48,71356.6,268038022,NGQ,15628,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,16.876656,74.298373,barrier,974381.4,JVMDQC,"AH 47, Hatkanangle, Kolhapur District, Maharashtra, 416112",128,['cash'],NHAI,230,4,Maharashtra;MH,Kini Toll Plaza,AH 47;NH 48,77224.1,87681819,NGQ,16535,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,16.542212,74.318342,barrier,1014280.4,JVQ7SG,"AH 47, Nippani, Belagavi District, Karnataka, 591229",52,['cash'],NHAI,210,5,Karnataka;KA,Kognoli Toll Plaza,AH 47;NH 48,80188.3,270558403,NGQ,17243,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
21,16.143369,74.517065,barrier,1067800.6,JVQ6EU,"AH 47, Hukeri, Belagavi District, Karnataka, 591243",50,['cash'],NHAI,80,5,Karnataka;KA,Hattargi Toll Plaza,AH 47;NH 48,84494.5,86226275,NGQ,18080,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ
